Date,Open,High,Low,Close,Volume,Adj Close
19/8/2013,2.88,2.9,2.83,2.83,9492200,2.83
20/8/2013,2.79,2.85,2.74,2.75,23261700,2.75
21/8/2013,2.75,2.8,2.72,2.75,13762600,2.75
22/8/2013,2.77,2.85,2.76,2.81,12712800,2.81
23/8/2013,2.83,2.91,2.79,2.89,11956200,2.89
26/8/2013,2.86,2.92,2.85,2.9,9502100,2.9
27/8/2013,2.82,2.89,2.79,2.79,9012300,2.79
28/8/2013,2.79,2.9,2.79,2.88,8491300,2.88
29/8/2013,2.88,2.91,2.87,2.91,7580400,2.91
30/8/2013,2.88,2.89,2.81,2.83,7101400,2.83
3/9/2013,2.86,2.89,2.84,2.87,7844900,2.87
4/9/2013,2.84,2.96,2.84,2.92,15079500,2.92
5/9/2013,2.93,3.01,2.9,3,14844300,3
6/9/2013,3.02,3.05,2.98,3.02,28167500,3.02
9/9/2013,3.03,3.12,3.02,3.1,22672100,3.1
10/9/2013,3.12,3.13,3,3.03,13509800,3.03
11/9/2013,3.01,3.04,2.97,3,16877600,3
12/9/2013,3.08,3.12,3.02,3.02,14748000,3.02
13/9/2013,3.05,3.11,2.98,3.08,14304200,3.08
16/9/2013,3.1,3.11,3.07,3.09,21219700,3.09
17/9/2013,3.1,3.3,3.08,3.27,31154700,3.27
18/9/2013,3.28,3.4,3.21,3.27,28338700,3.27
19/9/2013,3.25,3.5,3.25,3.47,45147300,3.47
20/9/2013,3.47,3.54,3.43,3.48,33477600,3.48
23/9/2013,3.46,3.56,3.41,3.52,23500700,3.52
24/9/2013,3.57,3.69,3.52,3.61,37484100,3.61
25/9/2013,3.64,3.9,3.6,3.79,53979300,3.79
26/9/2013,3.81,3.87,3.48,3.61,53287000,3.61
27/9/2013,3.52,3.8,3.51,3.78,33258800,3.78
30/9/2013,3.63,3.85,3.56,3.67,31480200,3.67
1/10/2013,3.67,3.86,3.64,3.84,30999300,3.84
2/10/2013,3.82,3.95,3.79,3.82,35828400,3.82
