MSFT (MICROSOFT CORP),46.26,-1.07,
Aug 11 2015 @ 11:59 ET,Bid,46.25,Ask,46.26,Size,38x6,Vol,8739000,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
15 Sep 41.50 (MSFT1525I41.5-8),0.0,0.0,4.75,5.50,0,0,15 Sep 41.50 (MSFT1525U41.5-8),0.0,0.0,0.17,0.20,0,0,
15 Sep 41.50 (MSFT1525I41.5-A),0.0,0.0,4.75,5.50,0,0,15 Sep 41.50 (MSFT1525U41.5-A),0.0,0.0,0.17,0.21,0,0,
15 Sep 41.50 (MSFT1525I41.5-B),0.0,0.0,4.75,5.50,0,0,15 Sep 41.50 (MSFT1525U41.5-B),0.0,0.0,0.17,0.20,0,0,
15 Sep 41.50 (MSFT1525I41.5-E),0.0,0.0,4.75,5.50,0,0,15 Sep 41.50 (MSFT1525U41.5-E),0.0,0.0,0.17,0.21,0,0,
15 Sep 41.50 (MSFT1525I41.5-I),0.0,0.0,4.75,5.50,0,0,15 Sep 41.50 (MSFT1525U41.5-I),0.0,0.0,0.17,0.20,0,0,
15 Sep 41.50 (MSFT1525I41.5-J),0.0,0.0,4.75,5.50,0,0,15 Sep 41.50 (MSFT1525U41.5-J),0.0,0.0,0.17,0.21,0,0,
15 Sep 41.50 (MSFT1525I41.5-O),0.0,0.0,4.75,5.50,0,0,15 Sep 41.50 (MSFT1525U41.5-O),0.0,0.0,0.17,0.20,0,0,
15 Sep 41.50 (MSFT1525I41.5-P),0.0,0.0,4.40,5.50,0,0,15 Sep 41.50 (MSFT1525U41.5-P),0.0,0.0,0.17,0.20,0,0,
15 Sep 41.50 (MSFT1525I41.5-S),0.0,0.0,4.75,5.50,0,0,15 Sep 41.50 (MSFT1525U41.5-S),0.0,0.0,0.17,0.20,0,0,
15 Sep 41.50 (MSFT1525I41.5-X),0.0,0.0,4.75,5.50,0,0,15 Sep 41.50 (MSFT1525U41.5-X),0.0,0.0,0.17,0.21,0,0,
15 Sep 41.50 (MSFT1525I41.5-Y),0.0,0.0,4.75,5.50,0,0,15 Sep 41.50 (MSFT1525U41.5-Y),0.0,0.0,0.17,0.20,0,0,
15 Sep 42.00 (MSFT1525I42),0.0,0.0,4.20,5.05,0,0,15 Sep 42.00 (MSFT1525U42),0.0,0.0,0.22,0.25,0,0,
15 Sep 42.00 (MSFT1525I42-4),0.0,0.0,4.20,5.05,0,0,15 Sep 42.00 (MSFT1525U42-4),0.0,0.0,0.22,0.25,0,0,
15 Sep 42.00 (MSFT1525I42-8),0.0,0.0,4.20,5.05,0,0,15 Sep 42.00 (MSFT1525U42-8),0.0,0.0,0.22,0.25,0,0,
15 Sep 42.00 (MSFT1525I42-A),0.0,0.0,4.20,5.05,0,0,15 Sep 42.00 (MSFT1525U42-A),0.0,0.0,0.22,0.26,0,0,
15 Sep 42.00 (MSFT1525I42-B),0.0,0.0,4.20,5.05,0,0,15 Sep 42.00 (MSFT1525U42-B),0.0,0.0,0.22,0.26,0,0,
15 Sep 42.00 (MSFT1525I42-E),0.0,0.0,4.20,5.05,0,0,15 Sep 42.00 (MSFT1525U42-E),0.0,0.0,0.22,0.26,0,0,
15 Sep 42.00 (MSFT1525I42-I),0.0,0.0,4.20,5.05,0,0,15 Sep 42.00 (MSFT1525U42-I),0.0,0.0,0.22,0.25,0,0,
15 Sep 42.00 (MSFT1525I42-J),0.0,0.0,4.20,5.05,0,0,15 Sep 42.00 (MSFT1525U42-J),0.0,0.0,0.22,0.25,0,0,
15 Sep 42.00 (MSFT1525I42-O),0.0,0.0,4.20,5.05,0,0,15 Sep 42.00 (MSFT1525U42-O),0.0,0.0,0.22,0.25,0,0,
15 Sep 42.00 (MSFT1525I42-P),0.0,0.0,3.95,5.05,0,0,15 Sep 42.00 (MSFT1525U42-P),0.0,0.0,0.22,0.25,0,0,
15 Sep 42.00 (MSFT1525I42-S),0.0,0.0,4.20,5.05,0,0,15 Sep 42.00 (MSFT1525U42-S),0.0,0.0,0.22,0.25,0,0,
15 Sep 42.00 (MSFT1525I42-X),0.0,0.0,4.35,5.05,0,0,15 Sep 42.00 (MSFT1525U42-X),0.0,0.0,0.22,0.25,0,0,
15 Sep 42.00 (MSFT1525I42-Y),0.0,0.0,4.20,5.05,0,0,15 Sep 42.00 (MSFT1525U42-Y),0.0,0.0,0.22,0.25,0,0,
15 Sep 42.50 (MSFT1525I42.5),0.0,0.0,3.80,4.55,0,0,15 Sep 42.50 (MSFT1525U42.5),0.30,0.0,0.28,0.31,0,10,
15 Sep 42.50 (MSFT1525I42.5-4),0.0,0.0,3.80,4.55,0,0,15 Sep 42.50 (MSFT1525U42.5-4),0.0,0.0,0.28,0.31,0,10,
15 Sep 42.50 (MSFT1525I42.5-8),0.0,0.0,3.80,4.55,0,0,15 Sep 42.50 (MSFT1525U42.5-8),0.0,0.0,0.28,0.31,0,10,
15 Sep 42.50 (MSFT1525I42.5-A),0.0,0.0,3.80,4.55,0,0,15 Sep 42.50 (MSFT1525U42.5-A),0.0,0.0,0.28,0.33,0,10,
15 Sep 42.50 (MSFT1525I42.5-B),0.0,0.0,3.80,4.55,0,0,15 Sep 42.50 (MSFT1525U42.5-B),0.0,0.0,0.28,0.32,0,10,
15 Sep 42.50 (MSFT1525I42.5-E),0.0,0.0,3.80,4.55,0,0,15 Sep 42.50 (MSFT1525U42.5-E),0.30,0.0,0.28,0.32,0,10,
15 Sep 42.50 (MSFT1525I42.5-I),0.0,0.0,3.80,4.55,0,0,15 Sep 42.50 (MSFT1525U42.5-I),0.0,0.0,0.28,0.31,0,10,
15 Sep 42.50 (MSFT1525I42.5-J),0.0,0.0,3.80,4.55,0,0,15 Sep 42.50 (MSFT1525U42.5-J),0.0,0.0,0.28,0.33,0,10,
15 Sep 42.50 (MSFT1525I42.5-O),0.0,0.0,3.80,4.55,0,0,15 Sep 42.50 (MSFT1525U42.5-O),0.0,0.0,0.28,0.32,0,10,
15 Sep 42.50 (MSFT1525I42.5-P),0.0,0.0,3.45,4.55,0,0,15 Sep 42.50 (MSFT1525U42.5-P),0.0,0.0,0.28,0.31,0,10,
15 Sep 42.50 (MSFT1525I42.5-S),0.0,0.0,3.80,4.55,0,0,15 Sep 42.50 (MSFT1525U42.5-S),0.0,0.0,0.28,0.32,0,10,
15 Sep 42.50 (MSFT1525I42.5-X),0.0,0.0,3.80,4.55,0,0,15 Sep 42.50 (MSFT1525U42.5-X),0.0,0.0,0.28,0.33,0,10,
15 Sep 42.50 (MSFT1525I42.5-Y),0.0,0.0,3.80,4.55,0,0,15 Sep 42.50 (MSFT1525U42.5-Y),0.0,0.0,0.28,0.31,0,10,
15 Sep 43.00 (MSFT1525I43),0.0,0.0,3.15,3.90,0,0,15 Sep 43.00 (MSFT1525U43),0.0,0.0,0.36,0.39,0,0,
15 Sep 43.00 (MSFT1525I43-4),0.0,0.0,3.15,3.90,0,0,15 Sep 43.00 (MSFT1525U43-4),0.0,0.0,0.36,0.39,0,0,
15 Sep 43.00 (MSFT1525I43-8),0.0,0.0,3.40,3.90,0,0,15 Sep 43.00 (MSFT1525U43-8),0.0,0.0,0.36,0.39,0,0,
15 Sep 43.00 (MSFT1525I43-A),0.0,0.0,3.15,3.90,0,0,15 Sep 43.00 (MSFT1525U43-A),0.0,0.0,0.36,0.40,0,0,
15 Sep 43.00 (MSFT1525I43-B),0.0,0.0,3.40,3.90,0,0,15 Sep 43.00 (MSFT1525U43-B),0.0,0.0,0.36,0.40,0,0,
15 Sep 43.00 (MSFT1525I43-E),0.0,0.0,3.15,3.90,0,0,15 Sep 43.00 (MSFT1525U43-E),0.0,0.0,0.36,0.40,0,0,
15 Sep 43.00 (MSFT1525I43-I),0.0,0.0,3.15,3.90,0,0,15 Sep 43.00 (MSFT1525U43-I),0.0,0.0,0.36,0.39,0,0,
15 Sep 43.00 (MSFT1525I43-J),0.0,0.0,3.40,3.90,0,0,15 Sep 43.00 (MSFT1525U43-J),0.0,0.0,0.36,0.41,0,0,
15 Sep 43.00 (MSFT1525I43-O),0.0,0.0,3.40,3.90,0,0,15 Sep 43.00 (MSFT1525U43-O),0.0,0.0,0.36,0.39,0,0,
15 Sep 43.00 (MSFT1525I43-P),0.0,0.0,3.40,3.90,0,0,15 Sep 43.00 (MSFT1525U43-P),0.0,0.0,0.36,0.39,0,0,
15 Sep 43.00 (MSFT1525I43-S),0.0,0.0,3.15,3.90,0,0,15 Sep 43.00 (MSFT1525U43-S),0.0,0.0,0.36,0.39,0,0,
15 Sep 43.00 (MSFT1525I43-X),0.0,0.0,3.40,3.90,0,0,15 Sep 43.00 (MSFT1525U43-X),0.0,0.0,0.36,0.40,0,0,
15 Sep 43.00 (MSFT1525I43-Y),0.0,0.0,3.40,3.90,0,0,15 Sep 43.00 (MSFT1525U43-Y),0.0,0.0,0.36,0.39,0,0,
15 Sep 43.50 (MSFT1525I43.5),3.19,0.0,2.96,3.05,0,1,15 Sep 43.50 (MSFT1525U43.5),0.51,0.0,0.45,0.49,0,1,
15 Sep 43.50 (MSFT1525I43.5-4),0.0,0.0,2.96,3.05,0,1,15 Sep 43.50 (MSFT1525U43.5-4),0.0,0.0,0.45,0.49,0,1,
15 Sep 43.50 (MSFT1525I43.5-8),0.0,0.0,2.96,3.05,0,1,15 Sep 43.50 (MSFT1525U43.5-8),0.0,0.0,0.45,0.49,0,1,
15 Sep 43.50 (MSFT1525I43.5-A),0.0,0.0,2.96,3.05,0,1,15 Sep 43.50 (MSFT1525U43.5-A),0.51,0.0,0.45,0.49,0,1,
15 Sep 43.50 (MSFT1525I43.5-B),0.0,0.0,2.96,3.05,0,1,15 Sep 43.50 (MSFT1525U43.5-B),0.0,0.0,0.45,0.49,0,1,
15 Sep 43.50 (MSFT1525I43.5-E),0.0,0.0,2.96,3.05,0,1,15 Sep 43.50 (MSFT1525U43.5-E),0.0,0.0,0.45,0.49,0,1,
15 Sep 43.50 (MSFT1525I43.5-I),3.19,0.0,2.96,3.05,0,1,15 Sep 43.50 (MSFT1525U43.5-I),0.0,0.0,0.45,0.49,0,1,
15 Sep 43.50 (MSFT1525I43.5-J),0.0,0.0,2.96,3.05,0,1,15 Sep 43.50 (MSFT1525U43.5-J),0.0,0.0,0.45,0.49,0,1,
15 Sep 43.50 (MSFT1525I43.5-O),0.0,0.0,2.96,3.05,0,1,15 Sep 43.50 (MSFT1525U43.5-O),0.0,0.0,0.45,0.49,0,1,
15 Sep 43.50 (MSFT1525I43.5-P),0.0,0.0,2.96,3.05,0,1,15 Sep 43.50 (MSFT1525U43.5-P),0.0,0.0,0.45,0.49,0,1,
15 Sep 43.50 (MSFT1525I43.5-S),0.0,0.0,2.96,3.05,0,1,15 Sep 43.50 (MSFT1525U43.5-S),0.0,0.0,0.45,0.49,0,1,
15 Sep 43.50 (MSFT1525I43.5-X),0.0,0.0,2.96,3.05,0,1,15 Sep 43.50 (MSFT1525U43.5-X),0.0,0.0,0.45,0.49,0,1,
15 Sep 43.50 (MSFT1525I43.5-Y),0.0,0.0,2.96,3.05,0,1,15 Sep 43.50 (MSFT1525U43.5-Y),0.0,0.0,0.45,0.49,0,1,
15 Sep 44.00 (MSFT1525I44),2.99,0.0,2.55,2.66,40,1,15 Sep 44.00 (MSFT1525U44),0.41,0.0,0.57,0.61,0,70,
15 Sep 44.00 (MSFT1525I44-4),0.0,0.0,2.55,2.66,0,1,15 Sep 44.00 (MSFT1525U44-4),0.61,0.0,0.57,0.61,0,70,
15 Sep 44.00 (MSFT1525I44-8),0.0,0.0,2.55,2.66,0,1,15 Sep 44.00 (MSFT1525U44-8),0.0,0.0,0.57,0.61,0,70,
15 Sep 44.00 (MSFT1525I44-A),0.0,0.0,2.55,2.66,0,1,15 Sep 44.00 (MSFT1525U44-A),0.0,0.0,0.57,0.61,0,70,
15 Sep 44.00 (MSFT1525I44-B),0.0,0.0,2.55,2.66,0,1,15 Sep 44.00 (MSFT1525U44-B),0.0,0.0,0.57,0.61,0,70,
15 Sep 44.00 (MSFT1525I44-E),0.0,0.0,2.55,2.66,0,1,15 Sep 44.00 (MSFT1525U44-E),0.0,0.0,0.57,0.62,0,70,
15 Sep 44.00 (MSFT1525I44-I),2.99,0.0,2.55,2.66,40,1,15 Sep 44.00 (MSFT1525U44-I),0.0,0.0,0.57,0.61,0,70,
15 Sep 44.00 (MSFT1525I44-J),0.0,0.0,2.55,2.66,0,1,15 Sep 44.00 (MSFT1525U44-J),0.0,0.0,0.57,0.61,0,70,
15 Sep 44.00 (MSFT1525I44-O),0.0,0.0,2.55,2.66,0,1,15 Sep 44.00 (MSFT1525U44-O),0.58,0.0,0.57,0.61,0,70,
15 Sep 44.00 (MSFT1525I44-P),0.0,0.0,2.55,2.66,0,1,15 Sep 44.00 (MSFT1525U44-P),0.60,0.0,0.57,0.61,0,70,
15 Sep 44.00 (MSFT1525I44-S),0.0,0.0,2.55,2.66,0,1,15 Sep 44.00 (MSFT1525U44-S),0.0,0.0,0.57,0.61,0,70,
15 Sep 44.00 (MSFT1525I44-X),0.0,0.0,2.55,2.66,0,1,15 Sep 44.00 (MSFT1525U44-X),0.41,0.0,0.57,0.61,0,70,
15 Sep 44.00 (MSFT1525I44-Y),0.0,0.0,2.55,2.66,0,1,15 Sep 44.00 (MSFT1525U44-Y),0.0,0.0,0.57,0.61,0,70,
15 Sep 44.50 (MSFT1525I44.5),2.66,0.0,2.20,2.31,2,0,15 Sep 44.50 (MSFT1525U44.5),0.0,0.0,0.71,0.75,0,0,
15 Sep 44.50 (MSFT1525I44.5-4),0.0,0.0,2.20,2.31,0,0,15 Sep 44.50 (MSFT1525U44.5-4),0.0,0.0,0.71,0.75,0,0,
15 Sep 44.50 (MSFT1525I44.5-8),2.66,0.0,2.20,2.31,2,0,15 Sep 44.50 (MSFT1525U44.5-8),0.0,0.0,0.71,0.75,0,0,
15 Sep 44.50 (MSFT1525I44.5-A),0.0,0.0,2.20,2.31,0,0,15 Sep 44.50 (MSFT1525U44.5-A),0.0,0.0,0.71,0.75,0,0,
15 Sep 44.50 (MSFT1525I44.5-B),0.0,0.0,2.20,2.31,0,0,15 Sep 44.50 (MSFT1525U44.5-B),0.0,0.0,0.71,0.75,0,0,
15 Sep 44.50 (MSFT1525I44.5-E),0.0,0.0,2.20,2.31,0,0,15 Sep 44.50 (MSFT1525U44.5-E),0.0,0.0,0.71,0.75,0,0,
15 Sep 44.50 (MSFT1525I44.5-I),0.0,0.0,2.20,2.31,0,0,15 Sep 44.50 (MSFT1525U44.5-I),0.0,0.0,0.71,0.75,0,0,
15 Sep 44.50 (MSFT1525I44.5-J),0.0,0.0,2.20,2.31,0,0,15 Sep 44.50 (MSFT1525U44.5-J),0.0,0.0,0.71,0.75,0,0,
15 Sep 44.50 (MSFT1525I44.5-O),0.0,0.0,2.20,2.31,0,0,15 Sep 44.50 (MSFT1525U44.5-O),0.0,0.0,0.71,0.76,0,0,
15 Sep 44.50 (MSFT1525I44.5-P),0.0,0.0,2.20,2.31,0,0,15 Sep 44.50 (MSFT1525U44.5-P),0.0,0.0,0.71,0.75,0,0,
15 Sep 44.50 (MSFT1525I44.5-S),0.0,0.0,2.20,2.31,0,0,15 Sep 44.50 (MSFT1525U44.5-S),0.0,0.0,0.71,0.75,0,0,
15 Sep 44.50 (MSFT1525I44.5-X),0.0,0.0,2.20,2.31,0,0,15 Sep 44.50 (MSFT1525U44.5-X),0.0,0.0,0.71,0.75,0,0,
15 Sep 44.50 (MSFT1525I44.5-Y),0.0,0.0,2.20,2.31,0,0,15 Sep 44.50 (MSFT1525U44.5-Y),0.0,0.0,0.71,0.75,0,0,
15 Sep 45.00 (MSFT1525I45),0.0,0.0,1.85,1.97,0,0,15 Sep 45.00 (MSFT1525U45),0.90,0.0,0.88,0.92,21,5,
15 Sep 45.00 (MSFT1525I45-4),0.0,0.0,1.85,1.97,0,0,15 Sep 45.00 (MSFT1525U45-4),0.0,0.0,0.88,0.92,0,5,
15 Sep 45.00 (MSFT1525I45-8),0.0,0.0,1.85,1.97,0,0,15 Sep 45.00 (MSFT1525U45-8),0.0,0.0,0.88,0.92,0,5,
15 Sep 45.00 (MSFT1525I45-A),0.0,0.0,1.85,1.97,0,0,15 Sep 45.00 (MSFT1525U45-A),0.0,0.0,0.88,0.92,0,5,
15 Sep 45.00 (MSFT1525I45-B),0.0,0.0,1.85,1.97,0,0,15 Sep 45.00 (MSFT1525U45-B),0.0,0.0,0.88,0.92,0,5,
15 Sep 45.00 (MSFT1525I45-E),0.0,0.0,1.85,1.97,0,0,15 Sep 45.00 (MSFT1525U45-E),0.0,0.0,0.88,0.92,0,5,
15 Sep 45.00 (MSFT1525I45-I),0.0,0.0,1.85,1.97,0,0,15 Sep 45.00 (MSFT1525U45-I),0.90,0.0,0.88,0.92,21,5,
15 Sep 45.00 (MSFT1525I45-J),0.0,0.0,1.87,1.98,0,0,15 Sep 45.00 (MSFT1525U45-J),0.0,0.0,0.88,0.92,0,5,
15 Sep 45.00 (MSFT1525I45-O),0.0,0.0,1.87,1.98,0,0,15 Sep 45.00 (MSFT1525U45-O),0.88,0.0,0.88,0.92,0,5,
15 Sep 45.00 (MSFT1525I45-P),0.0,0.0,1.85,1.97,0,0,15 Sep 45.00 (MSFT1525U45-P),0.90,0.0,0.88,0.92,0,5,
15 Sep 45.00 (MSFT1525I45-S),0.0,0.0,1.85,1.97,0,0,15 Sep 45.00 (MSFT1525U45-S),0.0,0.0,0.88,0.92,0,5,
15 Sep 45.00 (MSFT1525I45-X),0.0,0.0,1.85,1.97,0,0,15 Sep 45.00 (MSFT1525U45-X),0.0,0.0,0.88,0.92,0,5,
15 Sep 45.00 (MSFT1525I45-Y),0.0,0.0,1.85,1.97,0,0,15 Sep 45.00 (MSFT1525U45-Y),0.0,0.0,0.88,0.92,0,5,
15 Sep 45.50 (MSFT1525I45.5),0.0,0.0,1.56,1.67,0,0,15 Sep 45.50 (MSFT1525U45.5),0.0,0.0,1.08,1.12,0,0,
15 Sep 45.50 (MSFT1525I45.5-4),0.0,0.0,1.56,1.67,0,0,15 Sep 45.50 (MSFT1525U45.5-4),0.0,0.0,1.08,1.12,0,0,
15 Sep 45.50 (MSFT1525I45.5-8),0.0,0.0,1.56,1.67,0,0,15 Sep 45.50 (MSFT1525U45.5-8),0.0,0.0,1.08,1.12,0,0,
15 Sep 45.50 (MSFT1525I45.5-A),0.0,0.0,1.56,1.67,0,0,15 Sep 45.50 (MSFT1525U45.5-A),0.0,0.0,1.08,1.12,0,0,
15 Sep 45.50 (MSFT1525I45.5-B),0.0,0.0,1.56,1.67,0,0,15 Sep 45.50 (MSFT1525U45.5-B),0.0,0.0,1.08,1.12,0,0,
15 Sep 45.50 (MSFT1525I45.5-E),0.0,0.0,1.56,1.67,0,0,15 Sep 45.50 (MSFT1525U45.5-E),0.0,0.0,1.08,1.12,0,0,
15 Sep 45.50 (MSFT1525I45.5-I),0.0,0.0,1.56,1.67,0,0,15 Sep 45.50 (MSFT1525U45.5-I),0.0,0.0,1.08,1.12,0,0,
15 Sep 45.50 (MSFT1525I45.5-J),0.0,0.0,1.56,1.67,0,0,15 Sep 45.50 (MSFT1525U45.5-J),0.0,0.0,1.08,1.12,0,0,
15 Sep 45.50 (MSFT1525I45.5-O),0.0,0.0,1.56,1.67,0,0,15 Sep 45.50 (MSFT1525U45.5-O),0.0,0.0,1.08,1.12,0,0,
15 Sep 45.50 (MSFT1525I45.5-P),0.0,0.0,1.56,1.67,0,0,15 Sep 45.50 (MSFT1525U45.5-P),0.0,0.0,1.08,1.12,0,0,
15 Sep 45.50 (MSFT1525I45.5-S),0.0,0.0,1.56,1.67,0,0,15 Sep 45.50 (MSFT1525U45.5-S),0.0,0.0,1.08,1.12,0,0,
15 Sep 45.50 (MSFT1525I45.5-X),0.0,0.0,1.56,1.67,0,0,15 Sep 45.50 (MSFT1525U45.5-X),0.0,0.0,1.08,1.12,0,0,
15 Sep 45.50 (MSFT1525I45.5-Y),0.0,0.0,1.56,1.67,0,0,15 Sep 45.50 (MSFT1525U45.5-Y),0.0,0.0,1.08,1.12,0,0,
15 Sep 46.00 (MSFT1525I46),1.34,-0.51,1.30,1.33,20,579,15 Sep 46.00 (MSFT1525U46),1.15,+0.29,1.31,1.34,5,35,
15 Sep 46.00 (MSFT1525I46-4),0.0,0.0,1.29,1.33,0,579,15 Sep 46.00 (MSFT1525U46-4),0.0,0.0,1.31,1.34,0,35,
15 Sep 46.00 (MSFT1525I46-8),1.90,0.0,1.29,1.33,0,579,15 Sep 46.00 (MSFT1525U46-8),0.0,0.0,1.31,1.34,0,35,
15 Sep 46.00 (MSFT1525I46-A),1.48,0.0,1.29,1.33,0,579,15 Sep 46.00 (MSFT1525U46-A),0.0,0.0,1.31,1.34,0,35,
15 Sep 46.00 (MSFT1525I46-B),0.0,0.0,1.29,1.33,0,579,15 Sep 46.00 (MSFT1525U46-B),0.0,0.0,1.31,1.34,0,35,
15 Sep 46.00 (MSFT1525I46-E),1.85,0.0,1.29,1.33,0,579,15 Sep 46.00 (MSFT1525U46-E),0.86,0.0,1.31,1.34,0,35,
15 Sep 46.00 (MSFT1525I46-I),1.34,-0.23,1.29,1.33,20,579,15 Sep 46.00 (MSFT1525U46-I),1.27,0.0,1.31,1.34,0,35,
15 Sep 46.00 (MSFT1525I46-J),0.0,0.0,1.29,1.33,0,579,15 Sep 46.00 (MSFT1525U46-J),0.0,0.0,1.31,1.34,0,35,
15 Sep 46.00 (MSFT1525I46-O),0.0,0.0,1.29,1.33,0,579,15 Sep 46.00 (MSFT1525U46-O),0.85,0.0,1.31,1.34,0,35,
15 Sep 46.00 (MSFT1525I46-P),0.0,0.0,1.29,1.33,0,579,15 Sep 46.00 (MSFT1525U46-P),1.15,0.0,1.31,1.34,5,35,
15 Sep 46.00 (MSFT1525I46-S),0.0,0.0,1.29,1.33,0,579,15 Sep 46.00 (MSFT1525U46-S),0.0,0.0,1.31,1.34,0,35,
15 Sep 46.00 (MSFT1525I46-X),1.41,0.0,1.29,1.33,0,579,15 Sep 46.00 (MSFT1525U46-X),0.0,0.0,1.31,1.34,0,35,
15 Sep 46.00 (MSFT1525I46-Y),0.0,0.0,1.30,1.33,0,579,15 Sep 46.00 (MSFT1525U46-Y),0.0,0.0,1.31,1.34,0,35,
15 Sep 46.50 (MSFT1525I46.5),1.36,+0.15,1.05,1.08,6,45,15 Sep 46.50 (MSFT1525U46.5),1.57,0.0,1.51,1.61,0,2,
15 Sep 46.50 (MSFT1525I46.5-4),0.0,0.0,1.05,1.08,0,45,15 Sep 46.50 (MSFT1525U46.5-4),0.0,0.0,1.51,1.61,0,2,
15 Sep 46.50 (MSFT1525I46.5-8),1.21,0.0,1.05,1.08,0,45,15 Sep 46.50 (MSFT1525U46.5-8),0.0,0.0,1.51,1.61,0,2,
15 Sep 46.50 (MSFT1525I46.5-A),0.0,0.0,1.05,1.09,0,45,15 Sep 46.50 (MSFT1525U46.5-A),0.0,0.0,1.51,1.61,0,2,
15 Sep 46.50 (MSFT1525I46.5-B),0.0,0.0,1.05,1.08,0,45,15 Sep 46.50 (MSFT1525U46.5-B),0.0,0.0,1.51,1.61,0,2,
15 Sep 46.50 (MSFT1525I46.5-E),1.23,0.0,1.05,1.09,0,45,15 Sep 46.50 (MSFT1525U46.5-E),0.0,0.0,1.51,1.61,0,2,
15 Sep 46.50 (MSFT1525I46.5-I),0.0,0.0,1.05,1.08,0,45,15 Sep 46.50 (MSFT1525U46.5-I),0.0,0.0,1.51,1.61,0,2,
15 Sep 46.50 (MSFT1525I46.5-J),1.36,0.0,1.05,1.08,5,45,15 Sep 46.50 (MSFT1525U46.5-J),0.0,0.0,1.51,1.61,0,2,
15 Sep 46.50 (MSFT1525I46.5-O),1.20,0.0,1.05,1.08,1,45,15 Sep 46.50 (MSFT1525U46.5-O),0.0,0.0,1.51,1.61,0,2,
15 Sep 46.50 (MSFT1525I46.5-P),0.0,0.0,1.05,1.08,0,45,15 Sep 46.50 (MSFT1525U46.5-P),0.0,0.0,1.51,1.61,0,2,
15 Sep 46.50 (MSFT1525I46.5-S),0.0,0.0,1.05,1.08,0,45,15 Sep 46.50 (MSFT1525U46.5-S),0.0,0.0,1.51,1.61,0,2,
15 Sep 46.50 (MSFT1525I46.5-X),0.0,0.0,1.05,1.08,0,45,15 Sep 46.50 (MSFT1525U46.5-X),1.57,0.0,1.51,1.61,0,2,
15 Sep 46.50 (MSFT1525I46.5-Y),0.0,0.0,1.05,1.08,0,45,15 Sep 46.50 (MSFT1525U46.5-Y),0.0,0.0,1.51,1.61,0,2,
15 Sep 47.00 (MSFT1525I47),0.98,-0.31,0.85,0.87,20,29,15 Sep 47.00 (MSFT1525U47),1.32,0.0,1.76,1.90,0,3,
15 Sep 47.00 (MSFT1525I47-4),0.0,0.0,0.85,0.87,0,29,15 Sep 47.00 (MSFT1525U47-4),1.32,0.0,1.76,1.90,0,3,
15 Sep 47.00 (MSFT1525I47-8),0.94,0.0,0.84,0.87,0,29,15 Sep 47.00 (MSFT1525U47-8),0.0,0.0,1.76,1.90,0,3,
15 Sep 47.00 (MSFT1525I47-A),0.0,0.0,0.82,0.88,0,29,15 Sep 47.00 (MSFT1525U47-A),1.77,0.0,1.76,1.90,0,3,
15 Sep 47.00 (MSFT1525I47-B),0.0,0.0,0.85,0.87,0,29,15 Sep 47.00 (MSFT1525U47-B),0.0,0.0,1.76,1.90,0,3,
15 Sep 47.00 (MSFT1525I47-E),0.0,0.0,0.83,0.88,0,29,15 Sep 47.00 (MSFT1525U47-E),0.0,0.0,1.76,1.90,0,3,
15 Sep 47.00 (MSFT1525I47-I),0.0,0.0,0.84,0.87,0,29,15 Sep 47.00 (MSFT1525U47-I),0.0,0.0,1.76,1.90,0,3,
15 Sep 47.00 (MSFT1525I47-J),0.0,0.0,0.85,0.88,0,29,15 Sep 47.00 (MSFT1525U47-J),0.0,0.0,1.76,1.90,0,3,
15 Sep 47.00 (MSFT1525I47-O),1.29,0.0,0.84,0.87,0,29,15 Sep 47.00 (MSFT1525U47-O),1.45,0.0,1.76,1.90,0,3,
15 Sep 47.00 (MSFT1525I47-P),0.0,0.0,0.85,0.87,0,29,15 Sep 47.00 (MSFT1525U47-P),0.0,0.0,1.76,1.90,0,3,
15 Sep 47.00 (MSFT1525I47-S),0.0,0.0,0.84,0.87,0,29,15 Sep 47.00 (MSFT1525U47-S),0.0,0.0,1.76,1.90,0,3,
15 Sep 47.00 (MSFT1525I47-X),0.98,0.0,0.84,0.87,20,29,15 Sep 47.00 (MSFT1525U47-X),0.0,0.0,1.76,1.90,0,3,
15 Sep 47.00 (MSFT1525I47-Y),0.0,0.0,0.85,0.87,0,29,15 Sep 47.00 (MSFT1525U47-Y),0.0,0.0,1.76,1.90,0,3,
15 Sep 47.50 (MSFT1525I47.5),0.80,-0.26,0.67,0.69,12,51,15 Sep 47.50 (MSFT1525U47.5),0.0,0.0,2.09,2.22,0,0,
15 Sep 47.50 (MSFT1525I47.5-4),1.06,0.0,0.67,0.69,0,51,15 Sep 47.50 (MSFT1525U47.5-4),0.0,0.0,2.09,2.22,0,0,
15 Sep 47.50 (MSFT1525I47.5-8),0.80,0.0,0.66,0.69,12,51,15 Sep 47.50 (MSFT1525U47.5-8),0.0,0.0,2.09,2.22,0,0,
15 Sep 47.50 (MSFT1525I47.5-A),0.0,0.0,0.66,0.70,0,51,15 Sep 47.50 (MSFT1525U47.5-A),0.0,0.0,2.09,2.22,0,0,
15 Sep 47.50 (MSFT1525I47.5-B),0.0,0.0,0.67,0.69,0,51,15 Sep 47.50 (MSFT1525U47.5-B),0.0,0.0,2.09,2.22,0,0,
